Country Name,Country Code,Indicator Name,2008,2009,2010,2011,2012,2013,2014,2015,2016
Indonesia,IDN,Depositing/withdrawing at least once in a typical month (% age 15+),,,,19.4622,,,,,
Indonesia,IDN,Domestic credit to private sector (% of GDP),26.5535,27.6587,27.253,30.0822,33.4342,36.0581,36.4235,39.1188,39.3864
Indonesia,IDN,Electronic payments used to make payments (% age 15+),,,,3.09205,,,16.3925,,
Indonesia,IDN,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),8.62683,11.3111,6.99418,5.50278,5.70427,5.34833,5.57964,5.60184,4.92727
Indonesia,IDN,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),5.9281,8.47065,4.56858,3.45137,3.55364,3.4664,3.52777,3.38875,3.28293
Indonesia,IDN,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),2.69873,2.84047,2.4256,2.05142,2.15063,1.87719,2.04861,2.21124,1.64335
Indonesia,IDN,Financial system deposits to GDP (%),29.5547,29.8309,29.9417,30.3573,31.8639,32.8123,32.8175,33.7146,34.3955
Indonesia,IDN,Firms identifying access to finance as a major constraint (%),,14.3,,,,,,16.5,
Indonesia,IDN,Firms not needing a loan (%),,25,,,,,,42.8,
Indonesia,IDN,Firms using banks to finance investments (%),,11.7,,,,,,36.6,
Indonesia,IDN,Firms using banks to finance working capital (%),,13.8,,,,,,32,
Indonesia,IDN,Firms whose recent loan application was rejected (%),,,,,,,,0.1,
Indonesia,IDN,Firms with a bank loan or line of credit (%),,18.2,,,,,,27.4,
Indonesia,IDN,Firms with a checking or savings account (%),,51.5,,,,,,59.8,
Indonesia,IDN,Foreign bank assets among total bank assets (%),23,24,25,25,24,27,,,
Indonesia,IDN,Foreign banks among total banks (%),48,50,47,48,48,48,,,
Indonesia,IDN,GDP at market prices (constant 2005 US$),,,,,,,,,
Indonesia,IDN,GDP at market prices (current US$),5.1E+11,5.4E+11,7.6E+11,8.9E+11,9.2E+11,9.1E+11,8.9E+11,8.6E+11,9.3E+11
Indonesia,IDN,GDP per capita (constant 2005 US$),2876.89,2970.04,3113.48,3262.75,3415.35,3560.11,3692.94,3827.55,3974.73
Indonesia,IDN,GDP per capita (current US$),,,,,,,,,
Indonesia,IDN,Global leasing volume to GDP (%),,,,,,,,,
Indonesia,IDN,Gross National Income (current US$),4.9E+11,5.2E+11,7.3E+11,8.7E+11,8.9E+11,8.9E+11,8.6E+11,8.3E+11,9E+11
Indonesia,IDN,Gross portfolio debt assets to GDP (%),0.684805,0.577452,0.778908,0.756929,1.28142,1.35065,1.00868,1.10166,0.987917
Indonesia,IDN,Gross portfolio debt liabilities to GDP (%),5.43895,7.31933,7.5887,7.1144,8.44157,9.23625,11.5233,13.5199,14.1187
Indonesia,IDN,Gross portfolio equity assets to GDP (%),0.087468,0.147085,0.125433,0.140983,0.187867,0.266722,0.35772,0.446721,0.429573
Indonesia,IDN,Gross portfolio equity liabilities to GDP (%),2.68369,9.21105,11.7663,9.99507,10.994,8.51392,11.4661,9.84711,10.2293
Indonesia,IDN,H-statistic,,,0.563,0.566,0.564,0.56,0.555,,
Indonesia,IDN,Insurance company assets to GDP (%),2.5,2.99,3.41,3.51,3.83,3.97,4.38,3.95,
Indonesia,IDN,International debt issues to GDP (%),3.74098,5.42607,4.67365,4.49607,5.52654,6.50038,7.35278,10.0636,10.6189
Indonesia,IDN,Investments financed by banks (%),,6,,,,,,12.8,
Indonesia,IDN,Investments financed by equity or stock sales (%),,3,,,,,,1.3,
Indonesia,IDN,Lerner index,0.318098,0.320761,0.370568,0.366917,0.381739,0.38797,0.355072,,
Indonesia,IDN,Life insurance premium volume to GDP (%),0.94783,1.01591,1.01936,1.09822,1.19021,1.07374,1.01752,1.10191,1.11057
Indonesia,IDN,Liquid assets to deposits and short term funding (%),28.3298,30.4297,30.458,30.6066,28.4818,23.0325,21.9358,20.6188,19.4063
Indonesia,IDN,Liquid liabilities in millions USD (2000 constant),179952,197593,241352,274189,291220,258481,278376,269367,300673
Indonesia,IDN,Liquid liabilities to GDP (%),33.1839,30.8583,29.0727,30.1468,31.9758,33.1166,32.9404,33.3938,34.0442
Indonesia,IDN,Loan from a financial institution in the past year (% age 15+),,,,8.54771,,,13.1357,,
Indonesia,IDN,Loan from a private lender in the past year (% age 15+),,,,1.97001,,,2.94216,,
Indonesia,IDN,Loan from an employer in the past year (% age 15+),,,,3.91374,,,,,
Indonesia,IDN,Loan from family or friends in the past year (% age 15+),,,,42.3002,,,41.4866,,
Indonesia,IDN,Loan in the past year (% age 15+),,,,49.1144,,,56.8361,,
Indonesia,IDN,Loan through store credit in the past year (% age 15+),,,,3.46824,,,6.85594,,
Indonesia,IDN,Loans from nonresident banks (amounts outstanding) to GDP (%),3.97126,5.55783,4.83622,4.58336,5.63511,6.70919,7.72944,10.2782,10.7922
Indonesia,IDN,Loans from nonresident banks (net) to GDP (%),-0.055407,0.522537,0.177991,0.195975,0.183468,0.016438,-0.00797,0.408473,0.260872
Indonesia,IDN,Loans requiring collateral (%),,83.6,,,,,,80.4,
Indonesia,IDN,Market capitalization excluding top 10 companies to total market capitalization (%),48.6627,51.6408,59.4098,55.7069,56.2741,56.629,54.7561,51.2997,52.4887
Indonesia,IDN,Mobile phone used to pay bills (% age 15+),,,,0.22567,,,0.4396,,
Indonesia,IDN,Mobile phone used to send money (% age 15+),,,,0.569699,,,0.642832,,
Indonesia,IDN,Mutual fund assets to GDP (%),,,,,,,,,
Indonesia,IDN,Nonbank financial institutions’ assets to GDP (%),,2.32113,2.38252,2.74469,3.15407,3.38028,3.29343,4.88649,6.7133
Indonesia,IDN,Nonfinancial corporate bonds to total bonds and notes outstanding (%),4.28286,3.89664,4.67894,5.18842,6.40752,6.50569,5.49565,8.98281,7.02186
Indonesia,IDN,Non-life insurance premium volume to GDP (%),0.438739,0.410593,0.362902,0.368175,0.370852,0.397706,0.4306,0.434356,0.429273
Indonesia,IDN,"Number of listed companies per 1,000,000 people",1.67683,1.6629,1.73179,1.79075,1.84424,1.91642,1.98329,2.01811,2.05656
Indonesia,IDN,Outstanding domestic private debt securities to GDP (%),3.97057,6.18719,4.48999,2.97995,4.89516,2.00235,2.20055,3.11019,3.49265
Indonesia,IDN,Outstanding domestic public debt securities to GDP (%),8.49359,10.4514,9.13677,8.75209,9.09697,8.71383,10.5861,12.1854,14.1171
Indonesia,IDN,Outstanding international private debt securities to GDP (%),1.79888,2.49816,2.11182,2.01622,2.41232,3.01515,3.48409,4.6156,4.53103
Indonesia,IDN,Outstanding international public debt securities to GDP (%),1.94211,2.92791,2.56183,2.47985,3.11422,3.48523,3.86869,5.448,6.08791
Indonesia,IDN,Pension fund assets to GDP (%),1.6,1.83,1.89,1.79,1.74,1.68,1.8,1.73,1.85
Indonesia,IDN,"Population, total",240000000,240000000,240000000,250000000,250000000,250000000,260000000,260000000,260000000
Indonesia,IDN,Private credit by deposit money banks and other financial institutions to GDP (%),21.4368,23.5414,24.6936,26.8214,30.3544,33.1559,33.9373,36.0435,37.743
Indonesia,IDN,Private credit by deposit money banks to GDP (%),21.4368,22.3808,22.3111,24.0767,27.2003,29.7756,30.6438,31.5305,31.8779
Indonesia,IDN,Provisions to nonperforming loans (%),58.8,62.3,57.1442,60.6654,51.986,50.909,50.8346,51.4896,57.8262
Indonesia,IDN,Remittance inflows to GDP (%),1.3316,1.25892,0.915919,0.775387,0.785754,0.834435,0.959926,1.12204,0.955387
Indonesia,IDN,Saved any money in the past year (% age 15+),,,,40.5032,,,69.2987,,
Indonesia,IDN,Saved at a financial institution in the past year (% age 15+),,,,15.2883,,,26.5631,,
Indonesia,IDN,Saved using a savings club in the past year (% age 15+),,,,13.8601,,,25.2252,,
Indonesia,IDN,Small firms with a bank loan or line of credit (%),,16.5,,,,,,25.3,
Indonesia,IDN,Stock market capitalization to GDP (%),30.2338,28.2156,39.8778,42.7255,43.1945,40.3815,40.2286,42.0766,41.7898
Indonesia,IDN,"Stock market return (%, year-on-year)",-2.98969,-5.79379,54.3452,21.9231,10.0383,11.9895,6.8711,-0.01127,2.50027
Indonesia,IDN,Stock market total value traded to GDP (%),16.5505,14.4722,13.4179,11.9663,10.4043,9.96629,9.88813,8.99297,8.87533
Indonesia,IDN,Stock market turnover ratio (%),49.1694,56.5357,34.6885,27.6457,23.187,26.8277,25.3156,20.7183,23.2057
Indonesia,IDN,Stock price volatility,28.4126,35.7509,26.3452,20.7373,21.2389,17.182,19.6236,14.6311,16.5239
Indonesia,IDN,Syndicated loan average maturity (years),6.05144,6.32389,7.10626,5.7236,6.09402,5.13245,6.51366,5.37871,10.2959
Indonesia,IDN,Syndicated loan issuance volume to GDP (%),1.98291,2.03649,1.53809,1.75468,1.51961,1.44643,1.67301,1.07864,2.30739
Indonesia,IDN,Total factoring volume to GDP (%),,,,0.000467,0.00042,0.119149,0.120637,0.087823,0.080921
Indonesia,IDN,Value of collateral needed for a loan (% of the loan amount),,0.1,,,,,,241.1,
Indonesia,IDN,Value traded excluding top 10 traded companies to total value traded (%),46.0959,47.6906,57.733,55.1935,60.0058,62.4288,60.4301,47.8612,59.0593
Indonesia,IDN,Working capital financed by banks (%),,6.1,,,,,,9.9,
"Iran, Islamic Rep.",IRN,5-bank asset concentration,,,,,,,,,
"Iran, Islamic Rep.",IRN,Account at a formal financial institution (% age 15+),,,,73.6839,,,92.1752,,
"Iran, Islamic Rep.",IRN,Account used for business purposes (% age 15+),,,,17.6214,,,,,
"Iran, Islamic Rep.",IRN,Account used to receive government payments (% age 15+),,,,49.3073,,,61.6334,,
"Iran, Islamic Rep.",IRN,Account used to receive remittances (% age 15+),,,,27.327,,,16.5743,,
"Iran, Islamic Rep.",IRN,Account used to receive wages (% age 15+),,,,26.1008,,,16.8332,,
"Iran, Islamic Rep.",IRN,"ATMs per 100,000 adults",17.9086,23.0353,30.0185,35.6531,45.4501,50.8929,56.3276,66.609,71.7791
"Iran, Islamic Rep.",IRN,"Bank accounts per 1,000 adults",,,,,,,,,
"Iran, Islamic Rep.",IRN,"Bank branches per 100,000 adults",28.3229,28.0089,25.8275,29.0975,26.7057,27.274,27.2223,30.8914,31.2994
"Iran, Islamic Rep.",IRN,Bank capital to total assets (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Bank concentration (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Bank cost to income ratio (%),,,,,59.25,57.0485,58.042,,
"Iran, Islamic Rep.",IRN,Bank credit to bank deposits (%),107.693,104.96,101.763,107.356,104.172,93.7763,87.0824,79.8928,75.834
"Iran, Islamic Rep.",IRN,Bank deposits to GDP (%),41.4543,45.4183,47.2328,44.7218,48.3438,48.9967,54.2051,72.5562,80.0423
"Iran, Islamic Rep.",IRN,Bank lending-deposit spread,,,0.06,,,,,,5.2
"Iran, Islamic Rep.",IRN,Bank net interest margin (%),,,,,,5.27007,3.14878,,
"Iran, Islamic Rep.",IRN,Bank noninterest income to total income (%),,,,,28,24.8899,26.2238,,
"Iran, Islamic Rep.",IRN,Bank non-performing loans to gross loans (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Bank overhead costs to total assets (%),,,,,,3.11541,1.97654,1.46131,2.40429
"Iran, Islamic Rep.",IRN,Bank regulatory capital to risk-weighted assets (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,"Bank return on assets (%, after tax)",,,,,,2.04487,1.26213,0.224438,0.777925
"Iran, Islamic Rep.",IRN,"Bank return on assets (%, before tax)",,,,,,2.34558,1.41692,0.293484,0.777925
"Iran, Islamic Rep.",IRN,"Bank return on equity (%, after tax)",,,,,,31.7757,21.2212,3.48745,13.7332
"Iran, Islamic Rep.",IRN,"Bank return on equity (%, before tax)",,,,,,36.4486,23.8238,4.56033,13.7332
"Iran, Islamic Rep.",IRN,Bank Z-score,,,,,11.3215,10.1759,8.83022,9.44786,6.25432
"Iran, Islamic Rep.",IRN,"Banking crisis dummy (1=banking crisis, 0=none)",0,0,0,0,,,,,
"Iran, Islamic Rep.",IRN,Boone indicator,,,,,,,,,
"Iran, Islamic Rep.",IRN,Central bank assets to GDP (%),2.86203,2.44778,2.61264,2.56952,2.28845,1.8639,1.58856,2.0597,2.42219
"Iran, Islamic Rep.",IRN,Checks used to make payments (% age 15+),,,,20.2894,,,,,
"Iran, Islamic Rep.",IRN,Consolidated foreign claims of BIS reporting banks to GDP (%),4.01991,3.93718,2.99945,1.86525,1.01367,0.823271,0.690178,0.508401,0.306514
"Iran, Islamic Rep.",IRN,"Consumer price index (2010=100, average)",79.9962,90.7959,100,120.628,152.54,212.437,249.052,283.186,307.49
"Iran, Islamic Rep.",IRN,"Consumer price index (2010=100, December)",88.0122,94.5011,106.611,130.51,178.038,230.686,269.219,294.525,322.039
"Iran, Islamic Rep.",IRN,Corporate bond average maturity (years),,,,3.94795,,,,,
"Iran, Islamic Rep.",IRN,Corporate bond issuance volume to GDP (%),,,,0.661934,,,,,
"Iran, Islamic Rep.",IRN,Credit card (% age 15+),,,,23.9332,,,11.0154,,
"Iran, Islamic Rep.",IRN,Credit to government and state-owned enterprises to GDP (%),2.6832,3.54722,5.17026,5.19359,6.99391,6.9707,8.28571,9.89574,11.3442
"Iran, Islamic Rep.",IRN,Debit card (% age 15+),,,,58.3028,,,75.0941,,
"Iran, Islamic Rep.",IRN,Deposit money bank assets to deposit money bank assets and central bank assets (%),94.2891,95.394,95.2194,95.3436,96.0747,96.5554,97.1576,97.0241,96.6845
"Iran, Islamic Rep.",IRN,Deposit money banks'' assets to GDP (%),47.2534,50.6956,52.0376,52.6133,56.0119,52.2466,54.2996,67.152,70.6338
"Iran, Islamic Rep.",IRN,Depositing/withdrawing at least once in a typical month (% age 15+),,,,62.7418,,,,,
"Iran, Islamic Rep.",IRN,Domestic credit to private sector (% of GDP),45.3151,49.2122,52.0229,53.0946,53.3595,47.7436,52.1199,59.7783,66.0636
"Iran, Islamic Rep.",IRN,Electronic payments used to make payments (% age 15+),,,,32.9435,,,71.614,,
"Iran, Islamic Rep.",IRN,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),24.4241,15.6807,7.48077,5.30059,5.51426,6.69033,7.1122,4.67143,4.53994
"Iran, Islamic Rep.",IRN,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),22.0758,13.0885,6.08546,3.98273,2.9321,3.42036,4.53021,3.45572,3.79986
"Iran, Islamic Rep.",IRN,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),2.34831,2.59228,1.39531,1.31787,2.58216,3.25523,2.58198,1.21556,0.739293
"Iran, Islamic Rep.",IRN,Financial system deposits to GDP (%),41.4543,45.4183,47.2328,44.7218,48.3438,48.9967,54.2051,72.5562,80.0423
"Iran, Islamic Rep.",IRN,Firms identifying access to finance as a major constraint (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Firms not needing a loan (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Firms using banks to finance investments (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Firms using banks to finance working capital (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Firms whose recent loan application was rejected (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Firms with a bank loan or line of credit (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Firms with a checking or savings account (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Foreign bank assets among total bank assets (%),0,0,0,0,0,0,,,
"Iran, Islamic Rep.",IRN,Foreign banks among total banks (%),0,0,0,0,0,0,,,
"Iran, Islamic Rep.",IRN,GDP at market prices (constant 2005 US$),,,,,,,,,
"Iran, Islamic Rep.",IRN,GDP at market prices (current US$),4.1E+11,4.1E+11,4.9E+11,5.8E+11,6E+11,4.7E+11,4.3E+11,3.9E+11,4.2E+11
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2005 US$),6256.88,6247.69,6531.93,6622.67,6052.52,5964.18,6161.1,6007,6733.91
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),,,,,,,,,
"Iran, Islamic Rep.",IRN,Global leasing volume to GDP (%),0.33,0.43,0.33,0.52,0.26,0.24,0.42,0.49,
"Iran, Islamic Rep.",IRN,Gross National Income (current US$),4.1E+11,4.1E+11,4.9E+11,5.8E+11,6E+11,4.7E+11,4.4E+11,3.9E+11,4.2E+11
"Iran, Islamic Rep.",IRN,Gross portfolio debt assets to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Gross portfolio debt liabilities to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Gross portfolio equity assets to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Gross portfolio equity liabilities to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,H-statistic,,,,,,,,,
"Iran, Islamic Rep.",IRN,Insurance company assets to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,International debt issues to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Investments financed by banks (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Investments financed by equity or stock sales (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Lerner index,0.221662,0.18014,0.114594,,,,,,
"Iran, Islamic Rep.",IRN,Life insurance premium volume to GDP (%),0.063033,0.089626,0.108155,0.107406,0.139581,0.1488,0.167503,0.198125,
"Iran, Islamic Rep.",IRN,Liquid assets to deposits and short term funding (%),,,,,35.3165,21.3822,25.3483,33.8715,5.61881
"Iran, Islamic Rep.",IRN,Liquid liabilities in millions USD (2000 constant),182517,222632,263692,284453,341821,209933,256934,285718,333678
"Iran, Islamic Rep.",IRN,Liquid liabilities to GDP (%),44.3126,49.22,51.0267,48.0452,52.0828,52.4936,56.9942,75.6301,82.9186
"Iran, Islamic Rep.",IRN,Loan from a financial institution in the past year (% age 15+),,,,30.6537,,,31.5644,,
"Iran, Islamic Rep.",IRN,Loan from a private lender in the past year (% age 15+),,,,6.61779,,,9.08825,,
"Iran, Islamic Rep.",IRN,Loan from an employer in the past year (% age 15+),,,,12.2514,,,,,
"Iran, Islamic Rep.",IRN,Loan from family or friends in the past year (% age 15+),,,,50.0933,,,48.6646,,
"Iran, Islamic Rep.",IRN,Loan in the past year (% age 15+),,,,71.0597,,,81.8404,,
"Iran, Islamic Rep.",IRN,Loan through store credit in the past year (% age 15+),,,,34.3893,,,40.1688,,
"Iran, Islamic Rep.",IRN,Loans from nonresident banks (amounts outstanding) to GDP (%),5.61591,5.1442,3.84435,1.98874,1.3741,1.47708,,,
"Iran, Islamic Rep.",IRN,Loans from nonresident banks (net) to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Loans requiring collateral (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Market capitalization excluding top 10 companies to total market capitalization (%),50.7,50.7,50.7,,,,,,
"Iran, Islamic Rep.",IRN,Mobile phone used to pay bills (% age 15+),,,,,,,15.413,,
"Iran, Islamic Rep.",IRN,Mobile phone used to send money (% age 15+),,,,,,,0,,
"Iran, Islamic Rep.",IRN,Mutual fund assets to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Nonbank financial institutions’ assets to GDP (%),10.7031,11.7463,14.145,16.982,19.3449,21.3632,,,
"Iran, Islamic Rep.",IRN,Nonfinancial corporate bonds to total bonds and notes outstanding (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Non-life insurance premium volume to GDP (%),1.03676,1.05772,0.999354,1.00129,1.2701,1.15293,1.21916,0.997101,
"Iran, Islamic Rep.",IRN,"Number of listed companies per 1,000,000 people",4.88705,4.93977,4.94854,4.60979,4.21171,4.05499,4.01729,4.00703,4.04846
"Iran, Islamic Rep.",IRN,Outstanding domestic private debt securities to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Outstanding domestic public debt securities to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Outstanding international private debt securities to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Outstanding international public debt securities to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Pension fund assets to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,"Population, total",73000000,74000000,75000000,75000000,76000000,77000000,78000000,79000000,80000000
"Iran, Islamic Rep.",IRN,Private credit by deposit money banks and other financial institutions to GDP (%),44.6433,47.6709,48.0657,48.0114,50.3607,45.9473,47.2031,57.9672,60.6993
"Iran, Islamic Rep.",IRN,Private credit by deposit money banks to GDP (%),44.6433,47.6709,48.0657,48.0114,50.3607,45.9473,47.2031,57.9672,60.6993
"Iran, Islamic Rep.",IRN,Provisions to nonperforming loans (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Remittance inflows to GDP (%),0.274583,0.2589,0.24247,0.227935,0.222091,0.284544,0.306117,0.344672,0.31744
"Iran, Islamic Rep.",IRN,Saved any money in the past year (% age 15+),,,,32.3152,,,42.1552,,
"Iran, Islamic Rep.",IRN,Saved at a financial institution in the past year (% age 15+),,,,19.707,,,21.6328,,
"Iran, Islamic Rep.",IRN,Saved using a savings club in the past year (% age 15+),,,,5.58194,,,6.47625,,
"Iran, Islamic Rep.",IRN,Small firms with a bank loan or line of credit (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Stock market capitalization to GDP (%),11.4689,12.7233,14.5111,16.4047,15.8535,40.7622,46.86,25.3887,22.8963
"Iran, Islamic Rep.",IRN,"Stock market return (%, year-on-year)",,,,,,,,,
"Iran, Islamic Rep.",IRN,Stock market total value traded to GDP (%),2.75305,3.72855,3.4063,2.69465,2.33471,5.47351,6.90084,3.90622,3.12109
"Iran, Islamic Rep.",IRN,Stock market turnover ratio (%),31.3883,32.2472,24.0341,15.0534,15.8642,23.2542,11.4767,8.61992,19.4821
"Iran, Islamic Rep.",IRN,Stock price volatility,,,,,,,,,
"Iran, Islamic Rep.",IRN,Syndicated loan average maturity (years),,,,,,,,,
"Iran, Islamic Rep.",IRN,Syndicated loan issuance volume to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Total factoring volume to GDP (%),,,,,,,,,
"Iran, Islamic Rep.",IRN,Value of collateral needed for a loan (% of the loan amount),,,,,,,,,
"Iran, Islamic Rep.",IRN,Value traded excluding top 10 traded companies to total value traded (%),35.8,35.8,35.8,,,,,,
"Iran, Islamic Rep.",IRN,Working capital financed by banks (%),,,,,,,,,
Iraq,IRQ,5-bank asset concentration,97.5161,,99.9948,94.7584,83.2884,81.464,80.1521,70.6471,55.9961
Iraq,IRQ,Account at a formal financial institution (% age 15+),,,,10.5537,,,10.9723,,
Iraq,IRQ,Account used for business purposes (% age 15+),,,,2.1549,,,,,
Iraq,IRQ,Account used to receive government payments (% age 15+),,,,4.34524,,,,,
Iraq,IRQ,Account used to receive remittances (% age 15+),,,,1.5949,,,1.60127,,
Iraq,IRQ,Account used to receive wages (% age 15+),,,,3.28581,,,,,
Iraq,IRQ,"ATMs per 100,000 adults",0.678819,1.16593,2.14626,2.11267,2.1313,1.06699,1.60868,1.87582,
Iraq,IRQ,"Bank accounts per 1,000 adults",,,,,,,,,
Iraq,IRQ,"Bank branches per 100,000 adults",3.32326,4.66373,5.10085,4.95831,5.41662,5.34997,5.25115,4.89486,4.0819
Iraq,IRQ,Bank capital to total assets (%),,,,,,,,,
Iraq,IRQ,Bank concentration (%),83.4462,94.3503,91.0961,76.7857,67.7264,64.8633,60.8193,49.8399,37.6324
Iraq,IRQ,Bank cost to income ratio (%),28.6199,35.8695,37.234,35.8951,30.0545,33.0922,42.0925,,
Iraq,IRQ,Bank credit to bank deposits (%),22.3231,21.238,22.0443,24.6868,28.9138,32.0761,31.9621,35.214,40.0263
Iraq,IRQ,Bank deposits to GDP (%),9.98148,16.5368,18.9473,19.0569,18.4108,18.4179,20.25,25.1219,23.9762
Iraq,IRQ,Bank lending-deposit spread,,,,,,,,,
Iraq,IRQ,Bank net interest margin (%),9.67524,3.56458,8.49361,4.07919,4.09804,3.7548,3.84372,3.62147,2.96191
Iraq,IRQ,Bank noninterest income to total income (%),74.9405,66.3072,51.8009,75.417,81.3188,81.1923,69.8629,,
Iraq,IRQ,Bank non-performing loans to gross loans (%),,,,,,,,,
Iraq,IRQ,Bank overhead costs to total assets (%),2.59635,1.26235,2.21271,2.40268,2.32825,2.35969,2.10003,2.49885,3.22003
Iraq,IRQ,Bank regulatory capital to risk-weighted assets (%),,,,,,,,,
Iraq,IRQ,"Bank return on assets (%, after tax)",3.93179,1.7481,3.13164,3.55723,4.38164,4.42454,2.5708,0.499479,1.20589
Iraq,IRQ,"Bank return on assets (%, before tax)",4.24121,1.94487,3.45942,3.97091,4.71509,4.75833,2.76747,0.783209,1.50532
Iraq,IRQ,"Bank return on equity (%, after tax)",23.1132,10.0403,14.8923,14.6237,17.3395,16.4475,8.29957,1.33739,2.69392
Iraq,IRQ,"Bank return on equity (%, before tax)",24.9322,11.1705,16.4511,16.3243,18.6591,17.6883,8.93451,2.10831,3.38051
Iraq,IRQ,Bank Z-score,14.2254,17.767,17.8051,23.422,21.4572,25.335,26.5697,32.4163,36.1673
Iraq,IRQ,"Banking crisis dummy (1=banking crisis, 0=none)",0,0,0,0,,,,,
Iraq,IRQ,Boone indicator,-0.024712,0.024567,0.004238,-0.000651,-0.002388,-0.019313,0.012633,,
Iraq,IRQ,Central bank assets to GDP (%),3.22404,3.05938,2.596,1.8817,1.35475,1.08198,0.957636,2.65642,7.15205
Iraq,IRQ,Checks used to make payments (% age 15+),,,,4.41504,,,,,
Iraq,IRQ,Consolidated foreign claims of BIS reporting banks to GDP (%),,,,,,,,,
Iraq,IRQ,"Consumer price index (2010=100, average)",90.9511,97.2028,100,105.801,112.244,114.353,116.91,118.539,119.162
Iraq,IRQ,"Consumer price index (2010=100, December)",94.5309,98.9385,102.223,108.632,112.558,116.083,117.925,120.649,118.781
Iraq,IRQ,Corporate bond average maturity (years),,,,,,,3.03014,,
Iraq,IRQ,Corporate bond issuance volume to GDP (%),,,,,,,0.146169,,
Iraq,IRQ,Credit card (% age 15+),,,,1.72465,,,2.35791,,
Iraq,IRQ,Credit to government and state-owned enterprises to GDP (%),,,,,,,,,
Iraq,IRQ,Debit card (% age 15+),,,,3.3069,,,3.51458,,
Iraq,IRQ,Deposit money bank assets to deposit money bank assets and central bank assets (%),57.6313,66.4811,75.2047,83.5574,89.2242,91.5742,93.1339,88.3536,76.3785
Iraq,IRQ,Deposit money banks'' assets to GDP (%),4.38545,6.06793,7.87373,9.56238,11.2174,11.7593,12.9897,20.1525,23.1257
Iraq,IRQ,Depositing/withdrawing at least once in a typical month (% age 15+),,,,10.3456,,,,,
Iraq,IRQ,Domestic credit to private sector (% of GDP),2.68222,3.77873,5.3931,5.41445,5.93352,6.36569,6.65061,9.21342,
Iraq,IRQ,Electronic payments used to make payments (% age 15+),,,,1.01776,,,2.60882,,
Iraq,IRQ,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),23.3843,24.0561,17.6642,13.3453,13.3759,26.3582,35.2214,16.1933,12.3244
Iraq,IRQ,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),18.916,21.0071,16.022,11.4187,10.8971,24.5957,33.6233,14.3903,10.1119
Iraq,IRQ,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),4.4683,3.04899,1.64221,1.92666,2.47877,1.72341,1.59813,1.79733,2.21247
Iraq,IRQ,Financial system deposits to GDP (%),9.98148,16.5368,18.9473,19.0569,18.4108,18.4179,20.25,25.1219,23.9762
Iraq,IRQ,Firms identifying access to finance as a major constraint (%),,,,46.2,,,,,
Iraq,IRQ,Firms not needing a loan (%),,,,0,,,,,
Iraq,IRQ,Firms using banks to finance investments (%),,,,2.7,,,,,
Iraq,IRQ,Firms using banks to finance working capital (%),,,,4.6,,,,,
